date,maxt,mint,rain,year,month,source_file,Name,Location,Opened
1958-02-01,8.2,0.7,88.0,1958.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-03-01,7.1,-0.5,24.7,1958.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-04-01,11.8,2.1,12.0,1958.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-05-01,15.6,6.4,51.8,1958.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-06-01,17.8,8.2,111.0,1958.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-07-01,19.6,11.1,158.9,1958.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-08-01,19.7,10.5,62.1,1958.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-09-01,18.3,10.1,145.2,1958.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-10-01,13.6,7.0,49.6,1958.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-11-01,9.1,3.0,45.1,1958.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1958-12-01,6.8,1.2,63.2,1958.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-01-01,4.2,-3.2,93.9,1959.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-02-01,7.5,1.3,4.8,1959.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-03-01,10.4,3.6,45.4,1959.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-04-01,13.1,4.5,76.4,1959.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-05-01,17.7,6.6,47.4,1959.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-06-01,19.2,9.3,61.8,1959.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-07-01,21.3,11.6,37.9,1959.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-08-01,21.8,11.5,19.5,1959.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-09-01,20.6,7.7,7.4,1959.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-10-01,16.9,6.8,56.5,1959.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-11-01,9.8,2.7,58.5,1959.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1959-12-01,8.5,2.2,110.5,1959.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-01-01,6.6,1.1,101.3,1960.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-02-01,6.9,0.2,49.4,1960.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-03-01,9.1,3.0,34.7,1960.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-04-01,13.0,3.5,36.0,1960.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-05-01,17.4,7.6,41.8,1960.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-06-01,21.2,10.4,55.4,1960.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-07-01,19.2,10.7,84.6,1960.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-08-01,18.6,10.2,97.4,1960.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-09-01,16.7,8.4,116.8,1960.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-10-01,12.6,6.7,106.1,1960.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-11-01,9.8,3.2,100.0,1960.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1960-12-01,6.3,0.2,66.0,1960.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-01-01,6.2,0.1,65.0,1961.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-02-01,10.0,3.7,38.1,1961.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-03-01,12.6,2.7,7.2,1961.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-04-01,13.3,5.4,82.9,1961.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-05-01,14.9,5.6,42.9,1961.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-06-01,19.0,8.0,29.1,1961.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-07-01,19.0,10.3,80.1,1961.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-08-01,19.2,10.8,48.8,1961.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-09-01,19.1,9.4,67.9,1961.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-10-01,14.1,6.2,85.6,1961.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-11-01,9.2,2.1,31.0,1961.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1961-12-01,4.4,-1.9,72.7,1961.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-01-01,7.4,0.2,66.2,1962.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-02-01,7.7,1.4,25.6,1962.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-03-01,6.8,-2.2,25.6,1962.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-04-01,11.6,2.7,61.9,1962.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-05-01,14.0,5.4,71.4,1962.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-06-01,18.4,8.1,17.0,1962.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-07-01,18.5,10.2,48.1,1962.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-08-01,17.7,9.8,79.7,1962.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-09-01,16.0,8.6,82.7,1962.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-10-01,13.9,5.4,17.3,1962.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-11-01,8.0,1.5,52.2,1962.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1962-12-01,4.7,-2.1,47.1,1962.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-01-01,-0.1,-6.9,21.0,1963.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-02-01,1.8,-4.7,9.8,1963.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-03-01,9.7,1.9,56.8,1963.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-04-01,12.2,4.8,50.8,1963.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-05-01,14.7,5.8,31.0,1963.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-06-01,19.5,9.4,71.0,1963.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-07-01,19.5,9.6,24.8,1963.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-08-01,18.2,9.9,41.0,1963.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-09-01,17.2,7.3,62.9,1963.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-10-01,14.3,6.5,45.3,1963.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-11-01,10.6,3.9,90.8,1963.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1963-12-01,5.5,-0.9,9.2,1963.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-01-01,5.8,-0.6,10.6,1964.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-02-01,7.3,1.1,19.5,1964.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-03-01,6.8,1.0,63.2,1964.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-04-01,12.6,4.1,39.2,1964.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-05-01,18.1,8.0,38.8,1964.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-06-01,17.6,9.3,37.2,1964.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-07-01,19.8,10.7,49.8,1964.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-08-01,20.0,10.0,31.3,1964.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-09-01,19.1,7.6,23.7,1964.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-10-01,12.8,3.0,51.0,1964.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-11-01,10.2,3.1,39.3,1964.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1964-12-01,6.1,-1.6,75.1,1964.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-01-01,6.0,0.3,72.2,1965.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-02-01,5.5,0.1,10.4,1965.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-03-01,9.4,-0.5,72.6,1965.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-04-01,12.3,3.2,46.3,1965.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-05-01,15.5,6.9,49.0,1965.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-06-01,18.9,9.3,67.0,1965.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-07-01,17.4,9.9,119.2,1965.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-08-01,19.4,9.2,44.8,1965.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-09-01,15.5,7.6,120.5,1965.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-10-01,14.0,6.2,16.0,1965.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-11-01,7.0,0.9,84.8,1965.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1965-12-01,7.5,0.6,124.6,1965.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-01-01,4.9,0.3,38.7,1966.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-02-01,8.0,3.1,83.8,1966.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-03-01,10.0,2.6,30.8,1966.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-04-01,10.1,3.6,77.9,1966.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-05-01,15.7,5.9,57.7,1966.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-06-01,19.0,10.3,95.2,1966.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-07-01,18.6,10.1,70.6,1966.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-08-01,18.7,9.6,83.6,1966.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-09-01,17.4,8.9,28.8,1966.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-10-01,13.2,5.9,95.8,1966.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-11-01,8.1,2.4,68.5,1966.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1966-12-01,8.5,2.2,99.8,1966.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-01-01,7.0,1.5,26.2,1967.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-02-01,8.2,1.8,66.0,1967.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-03-01,10.4,3.7,40.5,1967.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-04-01,11.6,3.9,17.0,1967.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-05-01,14.0,6.0,139.5,1967.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-06-01,19.1,8.7,42.0,1967.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-07-01,21.2,11.4,42.0,1967.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-08-01,20.1,10.9,30.5,1967.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-09-01,17.4,9.4,89.9,1967.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-10-01,13.8,7.5,106.5,1967.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-11-01,8.2,1.3,43.0,1967.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1967-12-01,6.9,0.9,62.7,1967.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-01-01,7.5,1.6,56.3,1968.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-02-01,4.4,-1.7,21.5,1968.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-03-01,10.1,2.1,32.2,1968.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-04-01,12.6,2.7,48.3,1968.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-05-01,13.9,5.1,82.5,1968.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-06-01,19.2,9.8,83.9,1968.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-07-01,18.6,10.4,118.2,1968.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-08-01,19.7,10.8,45.6,1968.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-09-01,17.3,9.2,82.7,1968.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-10-01,15.3,9.2,76.8,1968.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-11-01,8.6,3.4,41.4,1968.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1968-12-01,5.2,0.6,47.0,1968.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-01-01,8.1,2.5,46.4,1969.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-02-01,3.3,-2.7,61.9,1969.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-03-01,6.0,0.0,46.4,1969.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-04-01,12.2,1.9,46.8,1969.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-05-01,15.0,7.0,172.7,1969.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-06-01,19.0,8.2,17.0,1969.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-07-01,21.5,11.6,36.9,1969.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-08-01,19.8,12.3,111.4,1969.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-09-01,17.4,9.2,24.1,1969.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-10-01,16.2,9.1,11.3,1969.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-11-01,8.3,1.9,91.9,1969.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1969-12-01,6.2,-0.1,49.0,1969.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-01-01,6.5,0.0,60.1,1970.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-02-01,6.3,-0.4,53.8,1970.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-03-01,7.1,-0.3,55.0,1970.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-04-01,10.6,2.6,55.5,1970.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-05-01,17.8,7.9,18.7,1970.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-06-01,21.5,10.4,38.2,1970.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-07-01,19.0,11.2,50.1,1970.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-08-01,20.1,11.1,86.9,1970.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-09-01,18.0,10.2,38.3,1970.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-10-01,14.3,6.0,47.8,1970.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-11-01,10.5,4.4,133.5,1970.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1970-12-01,6.8,1.4,30.6,1970.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-01-01,6.7,1.5,71.9,1971.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-02-01,7.7,0.8,24.4,1971.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-03-01,8.6,1.7,50.5,1971.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-04-01,11.7,3.1,66.6,1971.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-05-01,16.5,5.9,34.3,1971.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-06-01,16.1,8.0,77.5,1971.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-07-01,22.0,11.2,18.6,1971.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-08-01,19.5,11.0,104.0,1971.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-09-01,19.0,8.2,18.6,1971.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-10-01,15.7,6.0,59.1,1971.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-11-01,10.0,1.9,70.2,1971.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1971-12-01,9.3,3.9,31.9,1971.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-01-01,6.5,1.0,67.9,1972.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-02-01,6.9,0.5,40.5,1972.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-03-01,10.2,1.6,57.5,1972.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-04-01,11.9,4.4,49.0,1972.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-05-01,14.2,5.7,58.4,1972.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-06-01,15.4,7.1,63.9,1972.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-07-01,19.8,10.3,103.1,1972.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-08-01,19.1,10.1,36.6,1972.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-09-01,15.8,5.9,34.4,1972.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-10-01,14.1,5.4,56.1,1972.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-11-01,9.8,2.5,42.2,1972.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1972-12-01,8.2,2.2,72.8,1972.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-01-01,6.9,2.0,20.6,1973.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-02-01,7.5,0.2,34.1,1973.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-03-01,10.4,0.1,16.3,1973.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-04-01,10.7,2.4,64.4,1973.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-05-01,15.6,6.5,66.2,1973.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-06-01,19.7,9.1,28.6,1973.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-07-01,19.8,10.6,113.9,1973.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-08-01,21.0,10.7,74.5,1973.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-09-01,18.0,9.4,57.7,1973.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-10-01,13.0,4.4,64.0,1973.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-11-01,9.4,1.9,40.8,1973.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1973-12-01,8.3,1.5,34.7,1973.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-01-01,8.9,2.2,69.0,1974.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-02-01,8.5,1.6,55.9,1974.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-03-01,9.0,1.3,38.5,1974.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-04-01,12.6,2.1,11.5,1974.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-05-01,15.4,5.5,28.0,1974.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-06-01,18.1,8.7,39.2,1974.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-07-01,19.0,10.3,68.0,1974.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-08-01,19.7,9.0,48.3,1974.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-09-01,15.4,7.5,96.5,1974.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-10-01,10.8,4.6,60.5,1974.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-11-01,9.5,2.5,67.0,1974.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1974-12-01,10.6,4.9,30.1,1974.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-01-01,9.8,3.2,57.5,1975.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-02-01,7.0,0.7,18.1,1975.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-03-01,7.8,0.9,43.4,1975.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-04-01,12.1,3.7,53.2,1975.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-05-01,14.4,4.1,40.5,1975.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-06-01,20.0,8.0,15.9,1975.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-07-01,22.0,12.2,50.2,1975.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-08-01,23.8,12.1,45.0,1975.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-09-01,17.6,7.4,35.6,1975.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-10-01,13.8,5.2,16.6,1975.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-11-01,9.5,1.4,38.4,1975.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1975-12-01,8.2,1.9,40.2,1975.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-01-01,8.6,2.9,37.6,1976.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-02-01,7.3,1.3,42.3,1976.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-03-01,8.3,0.4,49.8,1976.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-04-01,12.2,2.7,11.2,1976.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-05-01,16.3,6.8,66.0,1976.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-06-01,22.4,10.0,18.9,1976.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-07-01,23.9,11.7,33.0,1976.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-08-01,23.8,9.9,10.7,1976.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-09-01,16.8,8.6,174.7,1976.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-10-01,13.3,6.2,90.9,1976.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-11-01,9.2,1.4,41.7,1976.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1976-12-01,4.6,-1.8,47.1,1976.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-01-01,5.2,-0.7,81.0,1977.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-02-01,7.4,2.0,111.0,1977.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-03-01,10.2,3.2,34.0,1977.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-04-01,11.1,2.7,54.5,1977.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-05-01,15.4,4.4,38.2,1977.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-06-01,16.5,7.4,96.3,1977.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-07-01,20.3,10.8,8.5,1977.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-08-01,19.6,10.1,54.8,1977.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-09-01,16.5,8.8,27.2,1977.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-10-01,14.5,7.7,33.4,1977.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-11-01,9.1,2.3,76.4,1977.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1977-12-01,8.2,3.1,59.5,1977.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-01-01,6.1,0.3,66.7,1978.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-02-01,5.4,-1.0,41.5,1978.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-03-01,10.9,2.7,34.5,1978.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-04-01,10.2,2.4,34.7,1978.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-05-01,16.6,6.6,50.2,1978.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-06-01,17.4,8.7,60.3,1978.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-07-01,18.5,10.5,77.0,1978.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-08-01,18.6,11.0,49.1,1978.0,8.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-09-01,18.0,9.6,39.5,1978.0,9.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-10-01,15.4,7.6,16.0,1978.0,10.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-11-01,11.5,4.3,43.2,1978.0,11.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1978-12-01,6.3,0.5,98.9,1978.0,12.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-01-01,2.8,-4.6,45.1,1979.0,1.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-02-01,3.4,-2.1,35.6,1979.0,2.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-03-01,7.6,0.9,84.5,1979.0,3.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-04-01,11.4,3.5,60.4,1979.0,4.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-05-01,13.8,4.8,94.1,1979.0,5.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-06-01,18.2,9.1,74.5,1979.0,6.0,Shawbury,Shawbury,"-2.663, 52.794",1946
1979-07-01,20.3,10.5,10.4,1979.0,7.0,Shawbury,Shawbury,"-2.663, 52.794",1946
